,occurenceRemarks,eventDate,decimalLongitude,decimalLatitude,verbatimDepth,scientificName,lifeStage,taxonID,datasetID,occurenceID,scientificNameID,nomenclaturalCode,basisOfRecord,organismyQuantityType,organismQuantity
8871,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Hyperoche medusarum, ,103256.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_103256.0,urn:lsid:marinespecies.org:taxname:103256.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0094
8872,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Gammaridae, ,101383.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_101383.0,urn:lsid:marinespecies.org:taxname:101383.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0101
8873,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0174
8874,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0176
8875,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Neocalanus cristatus, ,104470.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_104470.0,urn:lsid:marinespecies.org:taxname:104470.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0537
8876,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Limacina helicina, ,140223.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_140223.0,urn:lsid:marinespecies.org:taxname:140223.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0577
8877,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Catablema, ,117180.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_117180.0,urn:lsid:marinespecies.org:taxname:117180.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0854
8878,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1001
8879,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Paguridae,zoea,106738.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_106738.0,urn:lsid:marinespecies.org:taxname:106738.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1051
8880,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Hippolytidae, ,106777.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_106777.0,urn:lsid:marinespecies.org:taxname:106777.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1604
8881,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Decapoda,megalopa,1130.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_1130.0,urn:lsid:marinespecies.org:taxname:1130.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2577
8882,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.3432
8883,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Aglantha digitale, ,117849.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_117849.0,urn:lsid:marinespecies.org:taxname:117849.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.5421
8884,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Mertensia ovum, ,106377.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_106377.0,urn:lsid:marinespecies.org:taxname:106377.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.8795
8885,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],3.8432
8886,BONGO_505UM_MICROSCOPY,2017-08-10 15:15:00,-160.7433,71.072,54,Calanus glacialis/marshallae, ,104465.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.9_104465.0,urn:lsid:marinespecies.org:taxname:104465.0,WoRMS,Human Observation,Biomass_[mg dw/m3],7.0994
8887,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Limacina helicina, ,140223.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_140223.0,urn:lsid:marinespecies.org:taxname:140223.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0023
8888,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Rathkea octopunctata, ,117848.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_117848.0,urn:lsid:marinespecies.org:taxname:117848.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0026
8889,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Polychaeta,larvae,883.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_883.0,urn:lsid:marinespecies.org:taxname:883.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0045
8890,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0068
8891,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Pseudocalanus, ,104165.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_104165.0,urn:lsid:marinespecies.org:taxname:104165.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0089
8892,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0225
8893,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Neocalanus flemingeri, ,353708.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_353708.0,urn:lsid:marinespecies.org:taxname:353708.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0239
8894,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Pseudocalanus acuspes, ,104514.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_104514.0,urn:lsid:marinespecies.org:taxname:104514.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0275
8895,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Apherusa, ,101509.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_101509.0,urn:lsid:marinespecies.org:taxname:101509.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0323
8896,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Mitrocomella polydiademata, ,117755.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_117755.0,urn:lsid:marinespecies.org:taxname:117755.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0445
8897,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Hyperoche medusarum, ,103256.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_103256.0,urn:lsid:marinespecies.org:taxname:103256.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0508
8898,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Hippolytidae, ,106777.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_106777.0,urn:lsid:marinespecies.org:taxname:106777.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0602
8899,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.08900000000000001
8900,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Paguridae,zoea,106738.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_106738.0,urn:lsid:marinespecies.org:taxname:106738.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0915
8901,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Thysanoessa raschii, ,110711.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_110711.0,urn:lsid:marinespecies.org:taxname:110711.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1185
8902,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Oikopleura vanhoffeni, ,254722.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_254722.0,urn:lsid:marinespecies.org:taxname:254722.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1887
8903,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Pseudocalanus minutus, ,104517.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_104517.0,urn:lsid:marinespecies.org:taxname:104517.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.196
8904,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Euphysa flammea, ,117562.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_117562.0,urn:lsid:marinespecies.org:taxname:117562.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2051
8905,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2178
8906,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Decapoda,megalopa,1130.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_1130.0,urn:lsid:marinespecies.org:taxname:1130.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2489
8907,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Catablema, ,117180.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_117180.0,urn:lsid:marinespecies.org:taxname:117180.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.3205
8908,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Beroe, ,106331.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_106331.0,urn:lsid:marinespecies.org:taxname:106331.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.7808
8909,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],1.1191
8910,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Mertensia ovum, ,106377.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_106377.0,urn:lsid:marinespecies.org:taxname:106377.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.5714
8911,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Aglantha digitale, ,117849.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_117849.0,urn:lsid:marinespecies.org:taxname:117849.0,WoRMS,Human Observation,Biomass_[mg dw/m3],3.6541
8912,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Calanus glacialis/marshallae, ,104465.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_104465.0,urn:lsid:marinespecies.org:taxname:104465.0,WoRMS,Human Observation,Biomass_[mg dw/m3],4.3756
8913,BONGO_505UM_MICROSCOPY,2017-08-11 20:54:00,-160.2652,71.196,51,Pisces,larvae,11676.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.10_11676.0,urn:lsid:marinespecies.org:taxname:11676.0,WoRMS,Human Observation,Biomass_[mg dw/m3],
8914,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Sarsia tubulosa, ,117491.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_117491.0,urn:lsid:marinespecies.org:taxname:117491.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0012
8915,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Rathkea octopunctata, ,117848.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_117848.0,urn:lsid:marinespecies.org:taxname:117848.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0059
8916,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Cirripedia,nauplii,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0103
8917,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Pandalidae, ,106789.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106789.0,urn:lsid:marinespecies.org:taxname:106789.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0116
8918,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Oikopleura vanhoffeni, ,254722.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_254722.0,urn:lsid:marinespecies.org:taxname:254722.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0228
8919,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Euphausiacea,juvenile,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0247
8920,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0267
8921,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Decapoda,megalopa,1130.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_1130.0,urn:lsid:marinespecies.org:taxname:1130.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0317
8922,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Pseudocalanus acuspes, ,104514.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_104514.0,urn:lsid:marinespecies.org:taxname:104514.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0598
8923,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Hippolytidae, ,106777.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106777.0,urn:lsid:marinespecies.org:taxname:106777.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.067
8924,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Limacina helicina, ,140223.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_140223.0,urn:lsid:marinespecies.org:taxname:140223.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0724
8925,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Themisto pacifica, ,254453.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_254453.0,urn:lsid:marinespecies.org:taxname:254453.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.098
8926,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1256
8927,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Thysanoessa raschii, ,110711.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_110711.0,urn:lsid:marinespecies.org:taxname:110711.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1471
8928,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1937
8929,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Pseudocalanus minutus, ,104517.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_104517.0,urn:lsid:marinespecies.org:taxname:104517.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.2088
8930,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.4488
8931,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Paguridae,zoea,106738.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106738.0,urn:lsid:marinespecies.org:taxname:106738.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.5771
8932,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Themisto libellula, ,156452.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_156452.0,urn:lsid:marinespecies.org:taxname:156452.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.8483
8933,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Bolinopsis infundibulum, ,106939.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106939.0,urn:lsid:marinespecies.org:taxname:106939.0,WoRMS,Human Observation,Biomass_[mg dw/m3],1.2432
8934,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Catablema, ,117180.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_117180.0,urn:lsid:marinespecies.org:taxname:117180.0,WoRMS,Human Observation,Biomass_[mg dw/m3],2.1774
8935,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Mitrocomella polydiademata, ,117755.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_117755.0,urn:lsid:marinespecies.org:taxname:117755.0,WoRMS,Human Observation,Biomass_[mg dw/m3],3.0974
8936,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Mertensia ovum, ,106377.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_106377.0,urn:lsid:marinespecies.org:taxname:106377.0,WoRMS,Human Observation,Biomass_[mg dw/m3],4.105
8937,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],5.4929
8938,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Calanus glacialis/marshallae, ,104465.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_104465.0,urn:lsid:marinespecies.org:taxname:104465.0,WoRMS,Human Observation,Biomass_[mg dw/m3],9.3376
8939,BONGO_505UM_MICROSCOPY,2017-08-12 01:55:00,-159.7062,71.3535,48,Pisces,larvae,11676.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.11_11676.0,urn:lsid:marinespecies.org:taxname:11676.0,WoRMS,Human Observation,Biomass_[mg dw/m3],
8940,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Limacina helicina, ,140223.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_140223.0,urn:lsid:marinespecies.org:taxname:140223.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0002
8941,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Hyperoche medusarum, ,103256.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_103256.0,urn:lsid:marinespecies.org:taxname:103256.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0012
8942,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Brachyura,zoea,106673.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_106673.0,urn:lsid:marinespecies.org:taxname:106673.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0019
8943,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Epilabidocera longipedata, ,346398.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_346398.0,urn:lsid:marinespecies.org:taxname:346398.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0028
8944,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Cirripedia,cyprid,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0037
8945,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Cumacea, ,1137.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1137.0,urn:lsid:marinespecies.org:taxname:1137.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.006
8946,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Acartia longiremis, ,104257.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_104257.0,urn:lsid:marinespecies.org:taxname:104257.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0069
8947,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Mitrocomella polydiademata, ,117755.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_117755.0,urn:lsid:marinespecies.org:taxname:117755.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0075
8948,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Cirripedia,nauplii,1082.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1082.0,urn:lsid:marinespecies.org:taxname:1082.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.008
8949,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Euphausiacea,furcilia,1128.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1128.0,urn:lsid:marinespecies.org:taxname:1128.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0099
8950,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Amphipoda, ,1135.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1135.0,urn:lsid:marinespecies.org:taxname:1135.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0332
8951,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Hippolytidae, ,106777.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_106777.0,urn:lsid:marinespecies.org:taxname:106777.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0389
8952,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Paguridae,zoea,106738.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_106738.0,urn:lsid:marinespecies.org:taxname:106738.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0404
8953,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Podon leuckartii, ,106277.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_106277.0,urn:lsid:marinespecies.org:taxname:106277.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0419
8954,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Cyanea capillata, ,135301.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_135301.0,urn:lsid:marinespecies.org:taxname:135301.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0607
8955,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Melicertum octocostatum, ,117743.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_117743.0,urn:lsid:marinespecies.org:taxname:117743.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0686
8956,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Clione limacina, ,139178.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_139178.0,urn:lsid:marinespecies.org:taxname:139178.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.0917
8957,BONGO_505UM_MICROSCOPY,2017-08-21 01:47:00,-163.9288,69.4503,20,Parasagitta elegans, ,105440.0,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_105440.0,urn:lsid:marinespecies.org:taxname:105440.0,WoRMS,Human Observation,Biomass_[mg dw/m3],0.1694
