,datasetID,occurrenceID,eventID,eventDate,occurrenceRemarks,decimalLongitude,decimalLatitude,verbatimDepth,scientificName,lifeStage,taxonID,scientificNameID,nomenclaturalCode,basisOfRecord,measurementType,measurementValue
8690,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_8764,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Pseudocalanus minutus, ,104517,urn:lsid:marinespecies.org:taxname:104517,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.1753
8691,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_4188,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Pseudocalanus acuspes, ,104514,urn:lsid:marinespecies.org:taxname:104514,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.2136
8692,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_7817,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Decapoda,megalopa,113,urn:lsid:marinespecies.org:taxname:113,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.2353
8693,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_6066,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Hippolytidae, ,106777,urn:lsid:marinespecies.org:taxname:106777,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.408
8694,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_1663,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.4538
8695,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_1182,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Euphausiacea,furcilia,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.9066
8696,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_5511,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Catablema, ,11718,urn:lsid:marinespecies.org:taxname:11718,WoRMS,HumanObservation,Biomass_[mg dw/m3],1.1476
8697,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_6299,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Cyanea capillata, ,135301,urn:lsid:marinespecies.org:taxname:135301,WoRMS,HumanObservation,Biomass_[mg dw/m3],1.9813
8698,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_5947,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Biomass_[mg dw/m3],2.5462
8699,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_9539,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Bolinopsis infundibulum, ,106939,urn:lsid:marinespecies.org:taxname:106939,WoRMS,HumanObservation,Biomass_[mg dw/m3],2.594
8700,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_1334,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Mertensia ovum, ,106377,urn:lsid:marinespecies.org:taxname:106377,WoRMS,HumanObservation,Biomass_[mg dw/m3],2.6736
8701,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_8048,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Calanus glacialis/marshallae, ,104465,urn:lsid:marinespecies.org:taxname:104465,WoRMS,HumanObservation,Biomass_[mg dw/m3],7.4637
8702,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_8157,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Biomass_[mg dw/m3],7.9315
8703,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.9_2921,AMBON_Zooplankton_2017_ML5.9_2017-08-15T02:29:00,2017-08-15T02:29:00,BONGO_505UM_MICROSCOPY,-162.5925,71.4804,42,Beroe, ,106331,urn:lsid:marinespecies.org:taxname:106331,WoRMS,HumanObservation,Biomass_[mg dw/m3],21.416
8704,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_1962,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Cumacea, ,1137,urn:lsid:marinespecies.org:taxname:1137,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0046
8705,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_2433,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Rathkea octopunctata, ,117848,urn:lsid:marinespecies.org:taxname:117848,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.005
8706,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_7882,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Calanus glacialis/marshallae, ,104465,urn:lsid:marinespecies.org:taxname:104465,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0073
8707,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_5696,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Polychaeta,larvae,883,urn:lsid:marinespecies.org:taxname:883,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.012
8708,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_6482,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0138
8709,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_5524,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Hyperia, ,101796,urn:lsid:marinespecies.org:taxname:101796,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0186
8710,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_8932,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Gammaridae, ,101383,urn:lsid:marinespecies.org:taxname:101383,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0319
8711,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_3930,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Decapoda,megalopa,113,urn:lsid:marinespecies.org:taxname:113,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0414
8712,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_8200,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Neocalanus flemingeri, ,353708,urn:lsid:marinespecies.org:taxname:353708,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0525
8713,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_6906,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Pseudocalanus, ,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0535
8714,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_1675,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Euphausiacea,juvenile,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0537
8715,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_4266,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Neocalanus plumchrus, ,196772,urn:lsid:marinespecies.org:taxname:196772,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0571
8716,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_3926,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Thysanoessa raschii, ,110711,urn:lsid:marinespecies.org:taxname:110711,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0778
8717,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_6075,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Pseudocalanus acuspes, ,104514,urn:lsid:marinespecies.org:taxname:104514,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0819
8718,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_4201,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Euphysa flammea, ,117562,urn:lsid:marinespecies.org:taxname:117562,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.083
8719,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_2497,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Oikopleura vanhoffeni, ,254722,urn:lsid:marinespecies.org:taxname:254722,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.1177
8720,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_3086,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Euphausiacea,furcilia,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.1582
8721,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_1977,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Brachyura,zoea,106673,urn:lsid:marinespecies.org:taxname:106673,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.1713
8722,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_1298,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Limacina helicina, ,140223,urn:lsid:marinespecies.org:taxname:140223,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.3422
8723,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_5850,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Neomysis rayii, ,226869,urn:lsid:marinespecies.org:taxname:226869,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.3465
8724,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_9581,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Pseudocalanus minutus, ,104517,urn:lsid:marinespecies.org:taxname:104517,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.3704
8725,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_7271,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Hippolytidae, ,106777,urn:lsid:marinespecies.org:taxname:106777,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.3826
8726,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_8735,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.4155
8727,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_3630,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Paguridae,zoea,106738,urn:lsid:marinespecies.org:taxname:106738,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.4477
8728,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_7821,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Mitrocomella polydiademata, ,117755,urn:lsid:marinespecies.org:taxname:117755,WoRMS,HumanObservation,Biomass_[mg dw/m3],2.2552
8729,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_8353,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Calanus glacialis/marshallae, ,104465,urn:lsid:marinespecies.org:taxname:104465,WoRMS,HumanObservation,Biomass_[mg dw/m3],3.5772
8730,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_2544,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Biomass_[mg dw/m3],5.2908
8731,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_9889,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Beroe, ,106331,urn:lsid:marinespecies.org:taxname:106331,WoRMS,HumanObservation,Biomass_[mg dw/m3],6.7505
8732,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_6701,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Mertensia ovum, ,106377,urn:lsid:marinespecies.org:taxname:106377,WoRMS,HumanObservation,Biomass_[mg dw/m3],7.5928
8733,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.10_9308,AMBON_Zooplankton_2017_ML5.10_2017-08-14T22:47:00,2017-08-14T22:47:00,BONGO_505UM_MICROSCOPY,-162.197,71.5991,42,Cnidaria, ,1267,urn:lsid:marinespecies.org:taxname:1267,WoRMS,HumanObservation,Biomass_[mg dw/m3],8.495
8734,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_9061,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Cirripedia,nauplii,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0001
8735,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_7372,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Pseudocalanus minutus, ,104517,urn:lsid:marinespecies.org:taxname:104517,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0002
8736,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_9195,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Hyperoche medusarum, ,103256,urn:lsid:marinespecies.org:taxname:103256,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0007
8737,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_9627,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0008
8738,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_1482,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Pseudocalanus mimus, ,355067,urn:lsid:marinespecies.org:taxname:355067,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0011
8739,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_5388,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Podon leuckartii, ,106277,urn:lsid:marinespecies.org:taxname:106277,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0016
8740,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_7560,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Mitrocomella polydiademata, ,117755,urn:lsid:marinespecies.org:taxname:117755,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0019
8741,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_9292,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0019
8742,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_9288,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Catablema, ,11718,urn:lsid:marinespecies.org:taxname:11718,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0047
8743,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_5289,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0048
8744,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_2789,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Paguridae,zoea,106738,urn:lsid:marinespecies.org:taxname:106738,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0048
8745,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_6401,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Euphausiacea,furcilia,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0168
8746,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_4077,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0838
8747,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_3164,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Melicertum octocostatum, ,117743,urn:lsid:marinespecies.org:taxname:117743,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.2505
8748,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_2371,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Calanus glacialis/marshallae, ,104465,urn:lsid:marinespecies.org:taxname:104465,WoRMS,HumanObservation,Biomass_[mg dw/m3],1.2896
8749,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.1_6074,AMBON_Zooplankton_2017_ML6.1_2017-08-09T10:45:00,2017-08-09T10:45:00,BONGO_505UM_MICROSCOPY,-163.9665,70.0872,30,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Biomass_[mg dw/m3],4.8635
8750,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_4684,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Pseudocalanus minutus, ,104517,urn:lsid:marinespecies.org:taxname:104517,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0003
8751,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_5981,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Eucalanus bungii, ,196775,urn:lsid:marinespecies.org:taxname:196775,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0007
8752,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_2692,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Hyperia, ,101796,urn:lsid:marinespecies.org:taxname:101796,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0011
8753,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_8874,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Mitrocomella polydiademata, ,117755,urn:lsid:marinespecies.org:taxname:117755,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0011
8754,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_7518,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0022
8755,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_5953,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Euphausiacea,furcilia,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0105
8756,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_6947,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Melicertum octocostatum, ,117743,urn:lsid:marinespecies.org:taxname:117743,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0233
8757,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_1089,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Thysanoessa raschii, ,110711,urn:lsid:marinespecies.org:taxname:110711,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0332
8758,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_6382,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0339
8759,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_3057,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Calanus glacialis/marshallae, ,104465,urn:lsid:marinespecies.org:taxname:104465,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0349
8760,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_7154,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Neocalanus cristatus, ,10447,urn:lsid:marinespecies.org:taxname:10447,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.0581
8761,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_1377,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Clione limacina, ,139178,urn:lsid:marinespecies.org:taxname:139178,WoRMS,HumanObservation,Biomass_[mg dw/m3],0.1243
8762,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.2_7224,AMBON_Zooplankton_2017_ML6.2_2017-08-09T14:55:00,2017-08-09T14:55:00,BONGO_505UM_MICROSCOPY,-163.4139,70.2647,29,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Biomass_[mg dw/m3],3.0117
