Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB15,68,ML5.7 ,2,71.241,-163.404,20150830,VV,0.1,42,15,0.389,0.01751,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,68,ML5.7 ,2,71.241,-163.404,20150830,VV,0.1,42,10,0.083,0.00083,660000000000F,BRYOZOA FRAGMENT                      
AMB15,68,ML5.7 ,2,71.241,-163.404,20150830,VV,0.1,42,20,0.091,0.00127,680306010000B,OPHIOPHOLIS SP.                       
AMB15,68,ML5.7 ,2,71.241,-163.404,20150830,VV,0.1,42,160,54.504,0.76306,680309061100B,OPHIURA SARSI                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.007,0.00043,330310000000B,ANTHOZOA ACTINARIA                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.018,0.00036,350502000000B,LEPTOPLANIDAE                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,35,4.629,0.4305,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.836,0.05768,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.032,0.00234,480101180100B,ENIPO CHUCKCHI                        
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.014,0.00097,480105010100B,PHOLOE MINUTA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.007,0.00061,480112020500B,ETEONE LONGA                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,50,0.056,0.00403,48012401000JB,NEPHTYS JUVENILE                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,1.973,0.13614,480128010500B,ONUPHIS PARVA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,45,1.15,0.10695,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,20,0.065,0.00396,480139000000B,ORBINIIDAE                            
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.047,0.00287,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.019,0.00131,480140020600B,ARICIDEA LOPEZI                       
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,50,0.056,0.00386,480140040100B,LEVINSENIA GRACILIS                   
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.01,0.00062,480141010000B,APISTOBRANCHUS SP.                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,0.041,0.00283,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.029,0.002,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,20,0.057,0.00393,480149000000B,CIRRATULIDAE                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,0.003,0.00021,480150010000B,COSSURA SP.                           
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.027,0.00119,480152010200B,BRADA VILLOSA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,11.603,0.47572,480157010100B,STERNASPIS SCUTATA                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.011,0.00076,480158010000B,CAPITELLA SP.                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,75,0.409,0.02822,480158020000B,HETEROMASTUS SP.                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,65,0.31,0.02139,480158060100B,BARANTOLLA AMERICANA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,75,30.263,2.11841,480161030100B,MALDANE SARSI                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,6.461,0.45227,480161080000F,AXIOTHELLA SP. FRAGMENT               
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,30,19.049,1.33343,480161080100B,AXIOTHELLA CATENATA                   
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.307,0.02149,480161090000F,PRAXILLELLA SP. FRAGMENT              
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,75,7.388,0.51716,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.06,0.00414,480162010200B,OWENIA FUSIFORMIS                     
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.05,0.00345,480162020200B,MYRIOCHELE OCULATA                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,1.258,0.05661,480164020200B,PECTINARIA GRANULATA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,55,3.056,0.13752,480164020300B,PECTINARIA HYPERBOREA                 
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.006,0.00041,480165021100B,AMPHARETE FINMARCHICA                 
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.029,0.002,480165021200B,AMPHARETE LINDSTROEMI                 
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,0.651,0.04492,480165040100B,LYSIPPE LABIATA                       
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,1.174,0.07161,480166000000B,TEREBELLIDAE                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,4.48,0.30912,480167010100B,TEREBELLIDES STROEMII                 
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,20,0.016,0.0012,480168020100B,EUCHONE ANALIS                        
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.002,0.00015,480168060000B,POTAMILLA SP.                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.009,0.00062,480176010200B,DISOMA MULTISETOSUM                   
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.007,0.0005,480202000000B,NAIDIDAE                              
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,310,18.631,0.72661,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.005,0.00009,490403020100B,NUCULANA PERNULA                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,35,10.094,0.15141,490411010200B,ASTARTE ALASKENSIS                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.041,0.00115,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.108,0.00302,490415030100B,THYASIRA FLEXUOSA                     
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.043,0.0012,490416010000B,DIPLODONTA SP.                        
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.021,0.00059,490421050200B,NUTRICOLA TANTILLA                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,125,12.088,0.42308,490424010000B,MACOMA CALCAREA                       
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.016,0.00056,490424030000B,MACOMA MOESTA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.997,0.04686,490441020100B,YOLDIA HYPERBOREA                     
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.696,0.02088,490506030100B,MARGARITES OLIVACEUS                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.018,0.00112,490511000000B,RISSOIDAE                             
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.01,0.00062,490511010000B,ALVANIA SP                            
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,5.461,0.33858,490518000000X,TURRITELLIDAE (X)                     
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,18.716,1.49728,490525000000X,NATICIDAE (X)                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.007,0.00056,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.052,0.00322,490540010100X,ADMETE COUTHOUYI (X)                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.53,0.03286,490541040000X,OENOPOTA SP. (X)                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,35,0.755,0.04681,490549000000B,CYLICHNIDAE                           
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,25,0.038,0.00236,490549020300B,CYLICHNA ALBA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,380,0.744,0.05506,530700000000B,OSTRACODA                             
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.017,0.00126,532301010000B,NEBALIA SP.                           
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,60,0.156,0.01154,532804010100B,LEUCON NASICA                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.004,0.0003,532804020400B,EUDORELLA TRUNCATULA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,30,0.036,0.00266,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,160,0.263,0.01946,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,45,0.542,0.03686,533102010100B,AMPELISCA MACROCEPHALA                
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.683,0.04644,533102030000B,HAPLOOPS SP.                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,125,0.149,0.01013,533126020000B,PHOTIS SP.                            
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.027,0.002,533127020000B,ISCHYROCERUS SP.                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.009,0.00073,533134290000B,ORCHOMENE SP.                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.05,0.0037,533137020000B,ACEROIDES SP.                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,90,0.15,0.0111,533142030000B,HETEROPHOXUS SP.                      
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,180,0.168,0.01243,533142100000B,HARPINIA SP.                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,95,0.502,0.04618,533156020100B,PONTOPOREIA FEMORATA                  
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,15,0.055,0.00446,533157030000B,ANONYX SP.                            
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,20,0.091,0.00737,533157070000B,ONISIMUS SP.                          
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.081,0.00656,533157490000B,CENTROMEDON SP.                       
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.047,0.00244,533311020000X,PAGURUS SP. (X)                       
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.002,0.00009,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.018,0.00081,590102020100B,PHASCOLION STROMBUS                   
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,10,0.833,0.03749,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,50,24.308,0.34031,680309061100B,OPHIURA SARSI                         
AMB15,69,ML5.6 ,2,71.118,-163.806,20150831,VV,0.1,40,5,0.23,0.00483,680401000000B,SYNAPTIDAE                            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.521,0.04845,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.594,0.04099,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.221,0.01613,480101000000B,POLYNOIDAE                            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.008,0.00058,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.017,0.00117,480105010100B,PHOLOE MINUTA                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.016,0.00139,480112010200B,PHYLLODOCE GROENLANDICA               
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.001,0.00009,480112020400B,ETEONE FLAVA                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.057,0.00496,480112020500B,ETEONE LONGA                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.006,0.00043,48012401000JB,NEPHTYS JUVENILE                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.183,0.01263,480127010300B,GLYCINDE ARMIGERA                     
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.66,0.04554,480128010500B,ONUPHIS PARVA                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,40,0.992,0.09226,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.053,0.00323,480139000000B,ORBINIIDAE                            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.033,0.00201,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.018,0.00124,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,30,0.091,0.00628,480149000000B,CIRRATULIDAE                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.005,0.00034,480150010000B,COSSURA SP.                           
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.137,0.00603,480152010200B,BRADA VILLOSA                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.502,0.02058,480157010100B,STERNASPIS SCUTATA                    
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.004,0.00028,480158010100B,CAPITELLA CAPITATA                    
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.257,0.01773,480158020000B,HETEROMASTUS SP.                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.091,0.00628,480158060100B,BARANTOLLA AMERICANA                  
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,105,33.316,2.33212,480161030100B,MALDANE SARSI                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,15.769,1.10383,480161080100B,AXIOTHELLA CATENATA                   
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,12.033,0.84231,480161090000B,PRAXILLELLA SP.                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,65,9.209,0.64463,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.034,0.00235,480162020100B,MYRIOCHELE HEERI                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,1.751,0.0788,480164020300B,PECTINARIA HYPERBOREA                 
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.114,0.00787,480165040100B,LYSIPPE LABIATA                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,3.057,0.18648,480166000000B,TEREBELLIDAE                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,50,0.753,0.04593,480166110300B,THELEPUS CINCINNATUS                  
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.554,0.03823,480167010100B,TEREBELLIDES STROEMII                 
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,550,6.049,0.23591,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.003,0.00008,490407000000B,MYTILIDAE                             
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,4.281,0.11987,490407040100B,MUSCULUS NIGER                        
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,1.418,0.02127,490411010200B,ASTARTE ALASKENSIS                    
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,2.647,0.03971,490411010300B,ASTARTE MONTAGUI                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.006,0.00017,490412010500B,CYCLOCARDIA CRASSIDENS                
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.052,0.00146,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.078,0.00218,490415020200B,AXINOPSIDA ORBICULATA                 
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.271,0.00759,490415030100B,THYASIRA FLEXUOSA                     
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,40,0.1,0.0028,490416010000B,DIPLODONTA SP.                        
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.003,0.00008,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,28.679,0.80301,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,145,7.646,0.26761,490424010000B,MACOMA CALCAREA                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.003,0.0001,490424011800B,MACOMA TORELLI                        
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.954,0.03339,490424030000B,MACOMA MOESTA                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,17.026,0.47673,490432010000B,PANDORA SP.                           
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.002,0.00006,490433020100B,LYONSIA ARENOSA                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,1.016,0.04775,490441020100B,YOLDIA HYPERBOREA                     
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.007,0.00043,490501010000B,PHILINE SP.                           
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.002,0.00006,490506030000B,MARGARITES SP.                        
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.009,0.00056,490511000000B,RISSOIDAE                             
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.644,0.03993,490540010000X,ADMETE SP (X)                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,1.199,0.07434,490541040000X,OENOPOTA SP. (X)                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,35,1.636,0.10143,490549020000B,CYLICHNA SP.                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,40,0.034,0.00211,490549020300B,CYLICHNA ALBA                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,100,0.171,0.01265,530700000000B,OSTRACODA                             
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.003,0.00022,532804030500B,EUDORELLOPSIS USCHAKOVI               
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,90,0.072,0.00533,532805030100B,BRACHYDIASTYLIS RESIMA                
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.771,0.05243,533102020000B,BYBLIS SP.                            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.083,0.00564,533102030000B,HAPLOOPS SP.                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.007,0.00048,533126020300B,PHOTIS SPASSKII                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.003,0.00022,533127020000B,ISCHYROCERUS SP.                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.015,0.00121,533134290000B,ORCHOMENE SP.                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,0.008,0.00059,533137020000B,ACEROIDES SP.                         
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.036,0.00266,533142030000B,HETEROPHOXUS SP.                      
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.012,0.00089,533142070000B,PARAPHOXUS SP.                        
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,35,0.031,0.00229,533142100000B,HARPINIA SP.                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,20,0.089,0.00819,533156020100B,PONTOPOREIA FEMORATA                  
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,30,0.089,0.00721,533157030000B,ANONYX SP.                            
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,10,0.014,0.00113,533157490000B,CENTROMEDON SP.                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,5,31.988,1.43946,590101010100B,GOLFINGIA MARGARITACEA                
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,60,1.982,0.08919,610101020200B,PRIAPULUS CAUDATUS                    
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,15,0.061,0.00421,650001010000B,PHORONIS SP.                          
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,25,0.714,0.01,680306010000B,OPHIOPHOLIS SP.                       
AMB15,70,ML5.5 ,2,71.147,-164.486,20150831,VV,0.1,40,50,25.168,0.35235,680309061100B,OPHIURA SARSI                         
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,20.006,0.80024,330312020100F,GERSEMIA RUBIFORMIS FRAGMENT          
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.142,0.01321,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.065,0.00448,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.141,0.01029,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,30,0.015,0.00109,480101060100B,GATTYANA AMONDSENI                    
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.072,0.00526,480101220100B,MALMGRENIA CASTANEA                   
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,60,0.059,0.00407,480105010100B,PHOLOE MINUTA                         
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.033,0.00228,480122050000F,TYPOSYLLIS SP. FRAGMENT               
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,0.017,0.00117,480122060100B,EUSYLLIS ASSIMILIS                    
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.001,0.00007,480122080100B,SPHAEROSYLLIS ERINACEUS               
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.001,0.00007,480122080200B,SPHAEROSYLLIS HIRSUTA                 
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,4.719,0.33977,480124010300B,NEPHTYS CAECA                         
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.006,0.00041,480125020100B,SPHAERODOROPSIS MINUTA                
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.004,0.00028,480127010200B,GLYCINDE WIRENII                      
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,120,1.988,0.18488,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.067,0.00409,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,60,0.087,0.00531,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.001,0.00007,480140020900B,ARICIDEA MINUTA                       
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,20,0.016,0.0011,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,90,0.02,0.00138,480142130200B,PYGOSPIO ELEGANS                      
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,190,0.579,0.03995,480149000000B,CIRRATULIDAE                          
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.002,0.00014,480150010200B,COSSURA PYGODACTYLA                   
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.002,0.00014,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,2.179,0.15035,480158030000B,NOTOMASTUS SP.                        
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,190,0.32,0.02208,480158060100B,BARANTOLLA AMERICANA                  
AMB15,71,ML5.4 ,1,71.023,-164.877,20150831,VV,0.1,33,10,0.025,0.00175,480161100000B,RHODINE SP.                           
