Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.04,0.0014,490424010000B,MACOMA CALCAREA                       
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.002,0.00007,490424011800B,MACOMA TORELLI                        
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,40,0.009,0.00031,490424030000B,MACOMA MOESTA                         
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.009,0.00025,490428020100B,MYA ARENARIA                          
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.003,0.00014,490441020200B,YOLDIA MYALIS                         
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,8.033,0.37755,490441020300B,YOLDIA AEOLICA [SEMINUDA]             
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,140,0.028,0.00031,531802010000X,BALANUS SP. (X)                       
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,40,0.014,0.00104,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.005,0.00032,533106070100B,ERICHONIUS DIFFORMIS                  
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.023,0.00156,533126020300B,PHOTIS SPASSKII                       
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.019,0.00129,533126020400B,PHOTIS BAECKMANNAE                    
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.009,0.00061,533126030100B,PROTOMEDEIA FASCIATA                  
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,50,0.032,0.00237,533137040000B,ARRHIS SP.                            
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,30,0.04,0.00296,533148100000B,STENOTHOE SP.                         
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,3.957,0.29282,533154100500B,MELITA ALASKENSIS                     
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,10,0.015,0.00111,533198070000B,CAPRELLA SP.                          
AMB17,85,BBL3  ,1,69.549,-164.423,20170821,VV,0.1,27,200,30.072,0.24058,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.005,0.00034,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,40,0.058,0.004,480105010100B,PHOLOE MINUTA                         
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,20,0.004,0.00035,480112020400B,ETEONE FLAVA                          
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.005,0.00043,480112020800B,ETEONE AURICANTA                      
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,20,0.062,0.00428,480127010200B,GLYCINDE WIRENII                      
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,20,0.274,0.01891,480127010300B,GLYCINDE ARMIGERA                     
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.001,0.00007,480128010500B,ONUPHIS PARVA                         
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.181,0.01104,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,170,0.181,0.01249,480149000000B,CIRRATULIDAE                          
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,80,0.014,0.00097,480158060100B,BARANTOLLA AMERICANA                  
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.282,0.01974,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.11,0.00759,480162010200B,OWENIA FUSIFORMIS                     
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.006,0.00041,480162020100B,MYRIOCHELE HEERI                      
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,80,0.307,0.02118,480162020200B,MYRIOCHELE OCULATA                    
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.006,0.00041,480165021100B,AMPHARETE FINMARCHICA                 
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,40,0.108,0.00302,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.157,0.0044,490415030100B,THYASIRA FLEXUOSA                     
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.012,0.00034,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.043,0.00151,490424010000B,MACOMA CALCAREA                       
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.003,0.0001,490424011800B,MACOMA TORELLI                        
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.007,0.0002,490429020100B,HIATELLA ARCTICA                      
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.005,0.00015,490506040200B,SOLARIELLA OBSCURA                    
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.321,0.02568,490525020100X,NATICA CLAUSA (X)                     
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.12,0.00132,531802010000X,BALANUS SP. (X)                       
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,60,0.018,0.00133,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,80,0.055,0.00374,533126030000B,PROTOMEDEIA SP.                       
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.006,0.00044,533127020000B,ISCHYROCERUS SP.                      
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,10,0.007,0.00052,533143000000B,PLEUSTIDAE                            
AMB17,86,BBL4  ,1,69.641,-164.814,20170821,VV,0.1,32,990,306.184,2.44947,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.094,0.00094,330100000000X,HYDROZOA (X)                          
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.116,0.01079,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.284,0.0196,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,60,0.105,0.00724,480105010100B,PHOLOE MINUTA                         
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.031,0.0027,480112020500B,ETEONE LONGA                          
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,30,2.651,0.19087,480124010300B,NEPHTYS CAECA                         
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,70,0.255,0.01759,480127010300B,GLYCINDE ARMIGERA                     
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,80,1.188,0.07247,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.001,0.00007,480140020900B,ARICIDEA MINUTA                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.001,0.00007,480140040100B,LEVINSENIA GRACILIS                   
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.02,0.00138,480142070100B,SPIO FILICORNIS                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,50,0.348,0.02401,480142100100B,SPIOPHANES BOMBYX                     
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,40,0.059,0.00407,480143010200B,MAGELONA PACIFICA                     
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,210,0.044,0.00304,480149000000B,CIRRATULIDAE                          
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.001,0.00007,480150010000B,COSSURA SP.                           
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.636,0.02798,480152010200B,BRADA VILLOSA                         
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,40,0.289,0.01994,480155010100B,SCALIBREGMA INFLATUM                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.022,0.00152,480158020000B,HETEROMASTUS SP.                      
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,100,0.074,0.00511,480158060100B,BARANTOLLA AMERICANA                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,40,1.388,0.09716,480161030200B,MALDANE GLEBIFEX                      
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,30,1.595,0.11165,480161090100B,PRAXILLELLA GRACILIS                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,30,1.663,0.11641,480161100200B,RHODINE GLACILIOR                     
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,0.459,0.03167,480162020200B,MYRIOCHELE OCULATA                    
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.001,0.00007,480165020000B,AMPHARETE SP.                         
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.628,0.0471,480168010200B,CHONE INFUNDIBULIFORMIS               
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,40,0.133,0.00519,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,30,0.011,0.00031,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.157,0.0044,490415030700B,THYASIRA GOULDI                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.02,0.0007,490424010000B,MACOMA CALCAREA                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.001,0.00006,490500000000F,GASTROPODA FRAGMENT                   
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,3.744,0.11232,490506030000B,MARGARITES SP.                        
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.473,0.02933,490518010100X,TACHYRYNCHUS EROSUS (X)               
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,2.209,0.18777,490532000000X,BUCCINIDAE (X)                        
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.032,0.00237,530000000000F,CRUSTACEA FRAGMENT                    
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,70,0.018,0.0002,531802010000X,BALANUS SP. (X)                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,60,0.021,0.00155,532900000000B,TANAIDACEA                            
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.009,0.00061,533102020000B,BYBLIS SP.                            
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,60,0.046,0.00313,533126030000B,PROTOMEDEIA SP.                       
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.001,0.00007,533127020000B,ISCHYROCERUS SP.                      
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.068,0.00503,533154100000B,MELITA SP.                            
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.021,0.0012,533317020000X,HYAS SP. (X)                          
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,0.131,0.00131,660000000000F,BRYOZOA FRAGMENT                      
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,1520,334.163,2.6733,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,10,35.729,0.50021,680309061100F,OPHIURA SARSI FRAGMENT                
AMB17,87,BBL5  ,1,69.734,-165.214,20170821,VV,0.1,36,20,4.976,0.06966,720302050100B,PELONAIA CORRUGATA                    
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.037,0.00344,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,1.35,0.09315,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.082,0.00599,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.713,0.05205,480101180000B,ENIPO SP.                             
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,20,0.011,0.00076,480105010100B,PHOLOE MINUTA                         
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,20,2.66,0.19152,480124010300B,NEPHTYS CAECA                         
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,60,0.075,0.00518,480127010200B,GLYCINDE WIRENII                      
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,30,0.134,0.00925,480127010300B,GLYCINDE ARMIGERA                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,0.094,0.00573,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,50,0.328,0.02001,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.02,0.00138,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,100,0.749,0.05168,480143010200B,MAGELONA PACIFICA                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,100,0.304,0.02098,480149000000B,CIRRATULIDAE                          
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,150,7.312,0.29979,480157010100B,STERNASPIS SCUTATA                    
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,190,1,0.069,480158060100B,BARANTOLLA AMERICANA                  
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,7.561,0.52927,480161050000B,NICOMACHE SP.                         
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,6.241,0.43687,480161080100B,AXIOTHELLA CATENATA                   
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,90,5.966,0.41762,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,2.264,0.15848,480161100000B,RHODINE SP.                           
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.002,0.00014,480162020000F,MYRIOCHELE SP. FRAGMENT               
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,740,1.738,0.06778,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,30,0.052,0.00099,490403020100B,NUCULANA PERNULA                      
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.002,0.00006,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,0.467,0.01308,490415030100B,THYASIRA FLEXUOSA                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,50,0.092,0.00322,490424010000B,MACOMA CALCAREA                       
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,20,0.009,0.00031,490424011800B,MACOMA TORELLI                        
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,240,0.306,0.01071,490424030000B,MACOMA MOESTA                         
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.004,0.00015,490424040000B,TELLINA SP.                           
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.005,0.00014,490435020200B,THRACIA MYOPSIS                       
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,90,0.565,0.02655,490441020100B,YOLDIA HYPERBOREA                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.009,0.00056,490541040000X,OENOPOTA SP. (X)                      
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,0.045,0.00279,490549020300B,CYLICHNA ALBA                         
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.004,0.0003,532804010200B,LEUCON NASICOIDES                     
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,20,0.015,0.00111,532804020100B,EUDORELLA EMARGINATA                  
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,0.299,0.02033,533102020000B,BYBLIS SP.                            
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,30,0.051,0.00347,533126030000B,PROTOMEDEIA SP.                       
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,10,0.005,0.00037,533137120000B,PAROEDICEROS SP.                      
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,40,0.021,0.00155,533142100000B,HARPINIA SP.                          
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,30,0.055,0.00247,610101020200B,PRIAPULUS CAUDATUS                    
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,250,82.668,0.66134,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,88,BBL6  ,1,69.824,-165.631,20170821,VV,0.1,41,50,0.01,0.00014,680306010000B,OPHIOPHOLIS SP.                       
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.705,0.06556,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.149,0.01028,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.034,0.00248,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,60,0.93,0.06789,480101220100B,MALMGRENIA CASTANEA                   
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,70,0.085,0.00586,480105010100B,PHOLOE MINUTA                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,40,7.681,0.55303,480124010300B,NEPHTYS CAECA                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.021,0.00128,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,30,0.145,0.01,480143010400B,MAGELONA LONGICORNIS                  
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,100,0.444,0.03064,480149000000B,CIRRATULIDAE                          
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.001,0.00007,480150010000B,COSSURA SP.                           
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,30,0.037,0.00163,480152010200B,BRADA VILLOSA                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,70,3.397,0.13928,480157010100B,STERNASPIS SCUTATA                    
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.02,0.00138,480158010000B,CAPITELLA SP.                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,180,0.655,0.04519,480158060100B,BARANTOLLA AMERICANA                  
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.716,0.05012,480161030100B,MALDANE SARSI                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.11,0.0077,480161100000B,RHODINE SP.                           
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,50,34.249,2.08919,480166080000B,POLYCIRRUS SP.                        
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,540,4.517,0.17616,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.012,0.00023,490403021100B,NUCULANA LEONINA                      
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.002,0.00006,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,110,0.16,0.0056,490424010000B,MACOMA CALCAREA                       
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.022,0.00077,490424011900B,MACOMA DEXIOPTERA                     
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,70,0.094,0.00329,490424030000B,MACOMA MOESTA                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,60,0.05,0.00235,490441020100B,YOLDIA HYPERBOREA                     
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.002,0.00009,490441020200B,YOLDIA MYALIS                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.003,0.00014,490441020300B,YOLDIA AEOLICA [SEMINUDA]             
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,80,0.051,0.00316,490549020300B,CYLICHNA ALBA                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,30,0.03,0.00222,532804020100B,EUDORELLA EMARGINATA                  
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.079,0.00585,533100000000F,AMPHIPODA FRAGMENT                    
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,90,0.713,0.04848,533102020000B,BYBLIS SP.                            
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,10,0.077,0.004,533311020000X,PAGURUS SP. (X)                       
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.192,0.00864,610101020200B,PRIAPULUS CAUDATUS                    
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.005,0.00005,680204020100B,STRONGYLOCENTROTUS DROEBACHIENSIS     
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.014,0.0002,680306010000B,OPHIOPHOLIS SP.                       
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,90,0.033,0.00046,680309061100B,OPHIURA SARSI                         
AMB17,89,BBL7  ,1,69.914,-166.053,20170821,VV,0.1,45,20,0.073,0.00153,730101010000B,SACCOGLOSSUS SP.                      
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.162,0.00162,330100000000X,HYDROZOA (X)                          
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.016,0.00149,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.457,0.03153,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,30,0.374,0.0273,480101180100B,ENIPO CHUCKCHI                        
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,70,0.061,0.00421,480105010100B,PHOLOE MINUTA                         
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,50,8.786,0.63259,480124010300B,NEPHTYS CAECA                         
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,40,0.031,0.00214,480127010300B,GLYCINDE ARMIGERA                     
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,30,0.127,0.00775,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.001,0.00006,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.019,0.00131,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,120,0.913,0.063,480149000000B,CIRRATULIDAE                          
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.001,0.00007,480150010000B,COSSURA SP.                           
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,70,1.568,0.06429,480157010100B,STERNASPIS SCUTATA                    
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,90,0.718,0.04954,480158020000B,HETEROMASTUS SP.                      
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,100,24.192,1.69344,480161030200B,MALDANE GLEBIFEX                      
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,31.302,2.19114,480161050100B,NICOMACHE LUMBRICALIS                 
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.348,0.02436,480161090100B,PRAXILLELLA GRACILIS                  
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,50,2.334,0.16338,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,30,1.304,0.09128,480161100200B,RHODINE GLACILIOR                     
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.003,0.00021,480162020000F,MYRIOCHELE SP. FRAGMENT               
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,30,19.382,1.1823,480166000000B,TEREBELLIDAE                          
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.001,0.00007,480170050000B,SPIRORBIS SP.                         
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,170,6.584,0.25678,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,0.002,0.00004,490403010000B,NUCULANA MINUTA                       
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,10,22.586,0.33879,490411010300B,ASTARTE MONTAGUI                      
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,20,0.147,0.00412,490415030700B,THYASIRA GOULDI                       
AMB17,90,BBL8  ,4,70.006,-166.473,20170822,VV,0.1,47,70,13.069,0.45742,490424010000B,MACOMA CALCAREA                       
