Cruise,locationID,samplingProtocol,Haul,scientificName,LengthClass10mm,TotalLength,Weight,Count
AMBON17,ML1.5,PSBTA,71,Gymnocanthus tricuspis,,82,8.933,1
AMBON17,ML1.5,PSBTA,71,Gymnocanthus tricuspis,,118,25.73,1
AMBON17,ML1.5,PSBTA,71,Liparis gibbus,,103,18.519,1
AMBON17,ML1.5,PSBTA,71,Liparis sp. ,,24,0.187,1
AMBON17,ML1.5,PSBTA,71,Liparis sp. ,,26,0.14,1
AMBON17,ML1.5,PSBTA,71,Liparis sp. ,,28,0.328,1
AMBON17,ML1.5,PSBTA,71,Liparis sp. ,,29,0.227,1
AMBON17,ML1.5,PSBTA,71,Liparis sp. ,,32,0.23,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,88,2.95,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,88,3.004,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,91,3.079,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,95,3.331,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,96,3.287,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,99,4.192,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,101,3.939,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,105,3.92,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,105,5.225,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,107,4.768,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,130,8.192,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,135,8.872,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,136,9.811,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,150,10.429,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,150,10.898,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,155,13.583,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,165,14.971,1
AMBON17,ML1.5,PSBTA,71,Lumpenus fabricii,,172,15.642,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,39,0.228,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,42,0.265,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,43,0.3,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,45,0.308,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,45,0.398,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,46,0.317,1
AMBON17,ML1.5,PSBTA,71,Lycodes polaris,,48,0.399,1
AMBON17,ML1.5,PSBTA,71,Lycodes raridens ,,48,0.807,1
AMBON17,ML1.5,PSBTA,71,Lycodes raridens ,,111,9.99,1
AMBON17,ML1.5,PSBTA,71,Lycodes raridens ,,120,11.539,1
AMBON17,ML1.5,PSBTA,71,Myoxocephalus scorpius,,53,2.528,1
AMBON17,ML1.6,PSBTA,72,Aspidophoroides olrikii,,45,0.629,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,27,0.136,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,30,0.168,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,32,0.184,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,34,0.272,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,35,0.249,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,35,0.376,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,35,0.2,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,35,0.358,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,36,0.299,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,37,0.373,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,37,0.353,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,38,0.429,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,39,0.393,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,39,0.372,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,39,0.445,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,40,0.465,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,40,0.458,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,41,0.608,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,41,0.515,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,42,0.506,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,42,0.519,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,43,0.509,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,46,0.669,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,48,0.627,1
AMBON17,ML1.6,PSBTA,72,Boreogadus saida,,,0.283,1
AMBON17,ML1.6,PSBTA,72,Gymnocanthus tricuspis,,36,0.451,1
AMBON17,ML1.6,PSBTA,72,Gymnocanthus tricuspis,,36,0.471,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,21,0.094,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,25,0.318,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,27,0.158,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,29,0.244,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,30,0.303,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,34,0.43,1
AMBON17,ML1.6,PSBTA,72,Liparis sp. ,,34,0.516,1
AMBON17,ML1.6,PSBTA,72,Lumpenus fabricii,,83,2.538,1
AMBON17,ML1.6,PSBTA,72,Lumpenus fabricii,,116,5.735,1
AMBON17,ML1.6,PSBTA,72,Lycodes polaris,,47,0.468,1
AMBON17,ML1.6,PSBTA,72,Lycodes polaris,,48,0.471,1
AMBON17,ML1.6,PSBTA,72,Lycodes raridens ,,46,0.695,1
AMBON17,ML1.6,PSBTA,72,Lycodes raridens ,,49,0.831,1
AMBON17,ML1.7,PSBTA,73,Aspidophoroides olrikii,,,1,1
AMBON17,ML1.7,PSBTA,73,Boreogadus saida,,,100,136
AMBON17,ML1.7,PSBTA,73,Gymnocanthus tricuspis,,,5,7
AMBON17,ML1.7,PSBTA,73,Lumpenus fabricii,,,80,21
AMBON17,ML1.7,PSBTA,73,Lycodes raridens ,,,1,1
AMBON17,ML1.7,PSBTA,74,Anisarchus medius,,77,1.691,1
AMBON17,ML1.7,PSBTA,74,Artediellus scaber,,23,0.212,1
AMBON17,ML1.7,PSBTA,74,Artediellus scaber,,25,0.283,1
AMBON17,ML1.7,PSBTA,74,Artediellus scaber,,68,7.256,1
AMBON17,ML1.7,PSBTA,74,Aspidophoroides olrikii,,48,1.015,1
AMBON17,ML1.7,PSBTA,74,Aspidophoroides olrikii,,49,1.044,1
AMBON17,ML1.7,PSBTA,74,Aspidophoroides olrikii,,51,0.834,1
AMBON17,ML1.7,PSBTA,74,Aspidophoroides olrikii,,54,1.223,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,,45,151
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,32,0.171,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,36,0.268,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,36,0.318,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,36,0.315,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,38,0.312,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,39,0.395,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,39,0.356,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,40,0.349,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,40,0.396,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,40,0.325,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,41,0.388,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,41,0.445,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,41,0.412,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,41,0.516,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,42,0.416,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,42,0.332,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,44,0.573,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,45,0.634,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,46,0.477,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,48,0.685,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,95,7.164,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,100,9.459,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,105,9.101,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,106,8.534,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,108,6.356,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,122,13.808,1
AMBON17,ML1.7,PSBTA,74,Boreogadus saida,,166,30.459,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,32,0.427,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,34,0.485,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,34,0.441,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,34,0.464,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,35,0.546,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,35,0.432,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,35,0.47,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,36,0.555,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,38,0.613,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,39,0.767,1
AMBON17,ML1.7,PSBTA,74,Gymnocanthus tricuspis,,130,41.877,1
AMBON17,ML1.7,PSBTA,74,Hippoglossoides robustus,,132,30.528,1
AMBON17,ML1.7,PSBTA,74,Liparis sp. ,,36,0.215,1
AMBON17,ML1.7,PSBTA,74,Liparis sp. ,,39,0.709,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,,100,30
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,85,2.375,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,87,2.583,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,88,2.526,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,91,3.075,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,91,2.833,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,93,3.378,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,94,3.233,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,95,3.408,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,95,3.34,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,97,3.717,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,97,3.448,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,99,3.876,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,100,3.721,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,102,4.021,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,104,4.652,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,106,4.767,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,111,5.246,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,112,5.549,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,114,6.66,1
AMBON17,ML1.7,PSBTA,74,Lumpenus fabricii,,115,6.064,1
AMBON17,ML1.7,PSBTA,74,Lycodes raridens ,,52,0.892,1
AMBON17,ML1.7,PSBTA,74,Myoxocephalus scorpius,,47,1.616,1
AMBON17,ML1.7,PSBTA,74,Myoxocephalus scorpius,,48,1.813,1
AMBON17,ML1.7,PSBTA,74,Myoxocephalus scorpius,,50,2.31,1
AMBON17,ML1.7,PSBTA,74,Myoxocephalus scorpius,,52,2.195,1
AMBON17,ML1.7,PSBTA,74,Podothecus veternus,,36,0.326,1
AMBON17,ML1.7,PSBTA,74,Trichocottus brashnikovi,,33,0.564,1
AMBON17,ML1.7,PSBTA,74,Triglops pingelii,,52,0.626,1
AMBON17,ML1.8,PSBTA,75,Anisarchus medius,,101,4.273,1
AMBON17,ML1.8,PSBTA,75,Aspidophoroides monopterygius,,80,1.287,1
AMBON17,ML1.8,PSBTA,75,Aspidophoroides olrikii,,49,0.864,1
AMBON17,ML1.8,PSBTA,75,Aspidophoroides olrikii,,50,0.858,1
AMBON17,ML1.8,PSBTA,75,Aspidophoroides olrikii,,52,0.976,1
AMBON17,ML1.8,PSBTA,75,Aspidophoroides olrikii,,52,0.945,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,,58,133
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,32,0.175,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,32,0.156,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,32,0.168,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,34,0.158,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,34,0.204,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,34,0.247,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,35,0.331,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,36,0.211,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,36,0.226,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,36,0.329,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,37,0.175,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,37,0.374,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,38,0.397,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,39,0.296,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,40,0.312,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,40,0.257,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,41,0.425,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,41,0.413,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,41,0.301,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,41,0.322,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,42,0.4,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,42,0.491,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,44,0.429,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,48,0.555,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,49,0.433,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,51,0.819,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,58,0.938,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,89,4.017,1
AMBON17,ML1.8,PSBTA,75,Boreogadus saida,,110,9.456,1
AMBON17,ML1.8,PSBTA,75,Gymnelus hemifasciatus,,102,5.92,1
AMBON17,ML1.8,PSBTA,75,Gymnelus viridis,,101,3.391,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,33,0.5,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,33,0.451,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,33,0.494,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,33,0.621,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,33,0.403,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.546,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.456,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.468,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.502,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.435,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,34,0.459,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.392,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.478,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.493,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.519,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.479,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.495,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.588,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.625,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.342,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.45,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,35,0.558,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.451,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.533,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.426,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.471,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.422,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.561,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.379,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.444,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,36,0.397,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,37,0.506,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,38,0.653,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,38,0.725,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,39,0.618,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,39,0.753,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,39,0.647,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,39,0.52,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,39,0.904,1
AMBON17,ML1.8,PSBTA,75,Gymnocanthus tricuspis,,40,0.723,1
AMBON17,ML1.8,PSBTA,75,Hippoglossoides robustus,,74,4.486,1
AMBON17,ML1.8,PSBTA,75,Hippoglossoides robustus,,86,7.107,1
AMBON17,ML1.8,PSBTA,75,Hippoglossoides robustus,,151,45.103,1
AMBON17,ML1.8,PSBTA,75,Liparis gibbus,,117,35.063,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,24,0.118,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,25,0.223,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,28,0.215,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,29,0.299,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,29,0.233,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,31,0.291,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,31,0.227,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,32,0.464,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,34,0.219,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,35,0.375,1
AMBON17,ML1.8,PSBTA,75,Liparis sp. ,,38,0.466,1
AMBON17,ML1.8,PSBTA,75,Lumpenus fabricii,,49,0.241,1
AMBON17,ML1.8,PSBTA,75,Lumpenus fabricii,,55,0.483,1
AMBON17,ML1.8,PSBTA,75,Lumpenus fabricii,,127,6.656,1
AMBON17,ML1.8,PSBTA,75,Lumpenus fabricii,,75,2.335,1
AMBON17,ML1.8,PSBTA,75,Lycodes polaris,,47,0.354,1
AMBON17,ML1.8,PSBTA,75,Lycodes polaris,,48,0.377,1
AMBON17,ML1.8,PSBTA,75,Lycodes polaris,,49,0.452,1
AMBON17,ML1.8,PSBTA,75,Lycodes polaris,,51,0.37,1
AMBON17,ML1.8,PSBTA,75,Lycodes raridens ,,51,0.973,1
AMBON17,ML1.8,PSBTA,75,Lycodes raridens ,,50,0.867,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,46,1.332,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,47,1.841,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,47,1.745,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,48,1.038,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,48,2.007,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,50,1.914,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,51,2.261,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,52,2.545,1
AMBON17,ML1.8,PSBTA,75,Myoxocephalus scorpius,,54,2.62,1
AMBON17,ML1.8,PSBTA,75,Nautichthys pribilovius ,,30,0.444,1
AMBON17,ML1.8,PSBTA,75,Podothecus veternus,,35,0.294,1
AMBON17,ML1.8,PSBTA,75,Triglops pingelii,,49,0.831,1
AMBON17,ML1.9,PSBTA,76,Anisarchus medius,,89,3.161,1
AMBON17,ML1.9,PSBTA,76,Anisarchus medius,,93,3.17,1
AMBON17,ML1.9,PSBTA,76,Anisarchus medius,,100,3.457,1
AMBON17,ML1.9,PSBTA,76,Anisarchus medius,,114,5.89,1
AMBON17,ML1.9,PSBTA,76,Aspidophoroides olrikii,,48,0.691,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,,69,230
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,28,0.116,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,29,0.093,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,29,0.13,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,30,0.08,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,32,0.143,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,32,0.162,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,32,0.166,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,33,0.197,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,33,0.167,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,34,0.208,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,35,0.23,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,36,0.213,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,37,0.236,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,37,0.295,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,39,0.304,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,39,0.365,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,39,0.328,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,42,0.441,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,42,0.469,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,43,0.553,1
AMBON17,ML1.9,PSBTA,76,Boreogadus saida,,90,5.644,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,36,0.542,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,36,0.573,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,37,0.523,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,38,0.638,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,39,0.694,1
AMBON17,ML1.9,PSBTA,76,Gymnocanthus tricuspis,,41,0.823,1
AMBON17,ML1.9,PSBTA,76,Liparis sp. ,,24,0.248,1
AMBON17,ML1.9,PSBTA,76,Liparis sp. ,,30,0.309,1
AMBON17,ML1.9,PSBTA,76,Liparis sp. ,,32,0.365,1
AMBON17,ML1.9,PSBTA,76,Liparis sp. ,,32,0.585,1
AMBON17,ML1.9,PSBTA,76,Liparis sp. ,,34,0.699,1
AMBON17,ML1.9,PSBTA,76,Liparis tunicatus,,93,11.964,1
AMBON17,ML1.9,PSBTA,76,Lumpenus fabricii,,55,0.536,1
AMBON17,ML1.9,PSBTA,76,Lycodes polaris,,44,0.402,1
AMBON17,ML1.9,PSBTA,76,Myoxocephalus scorpius,,47,1.734,1
AMBON17,ML1.9,PSBTA,76,Myoxocephalus scorpius,,48,1.658,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,19,0.149,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.186,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.137,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.177,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.173,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.169,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,20,0.167,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.165,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.219,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.205,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.166,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.15,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.204,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.172,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,21,0.195,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,22,0.217,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,22,0.225,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,22,0.235,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,22,0.208,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,23,0.217,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,23,0.223,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,45,1.942,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,46,2.018,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,47,2.212,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,48,2.236,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,48,1.989,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,48,2.305,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,52,3.243,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,52,2.931,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,53,2.971,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,53,2.829,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,53,2.94,1
AMBON17,ML3.1,PSBTA,66,Artediellus scaber,,54,3.388,1
